accommodation_id,element,frequency
-1906726133,restaurant_quality_negative,0.002192982456
-1906726133,restaurant_quality_positive,0.0350877193
-1906726133,room_service_positive,0.002192982456
-1906726133,scenic_surroundings_positive,0.01096491228
-1906726133,shower_water_pressure_positive,0.002192982456
-1906726133,size_negative,0.004385964912
-1906726133,size_positive,0.01754385965
-1906726133,smells_negative,0.002192982456
-1906726133,spa_quality_negative,0.002192982456
-1906726133,spa_quality_positive,0.008771929825
-1906726133,special_experiences_positive,0.002192982456
-1906726133,speed_negative,0.002192982456
-1906726133,speed_positive,0.002192982456
-1906726133,staff_friendliness_negative,0.002192982456
-1906726133,staff_friendliness_positive,0.09868421053
-1906726133,staff_helpfulness_negative,0.004385964912
-1906726133,staff_helpfulness_positive,0.04385964912
-1906726133,sunbeds_availability_negative,0.01973684211
-1906726133,sunbeds_availability_positive,0.004385964912
-1906726133,toiletries_positive,0.002192982456
-1906726133,unexpected_fees_negative,0.01754385965
-1906726133,value_for_money_negative,0.006578947368
-1906726133,value_for_money_positive,0.01096491228
-1906726133,views_negative,0.004385964912
-1906726133,views_positive,0.01315789474
-1888969620,air_conditioning_positive,0.0119047619
-1888969620,balcony_or_terrace_positive,0.130952381
-1888969620,bathroom_quality_positive,0.0119047619
-1888969620,bed_comfort_negative,0.0119047619
-1888969620,bed_comfort_positive,0.03571428571
-1888969620,design_style_positive,0.02380952381
-1888969620,family_room_availability_positive,0.0119047619
-1888969620,furniture_condition_negative,0.02380952381
-1888969620,furniture_condition_positive,0.0119047619
-1888969620,in_room_facilities_positive,0.130952381
-1888969620,linens_freshness_positive,0.0119047619
-1888969620,neighborhood_vibrancy_positive,0.0119047619
-1888969620,noise_levels_negative,0.0119047619
-1888969620,noise_levels_positive,0.02380952381
-1888969620,overall_atmosphere_positive,0.130952381
-1888969620,overall_hotel_cleanliness_positive,0.0119047619
-1888969620,pest_control_negative,0.0119047619
-1888969620,professionalism_positive,0.0119047619
-1888969620,proximity_attractions_positive,0.0119047619
-1888969620,proximity_beach_positive,0.0119047619
-1888969620,proximity_city_center_positive,0.02380952381
-1888969620,scenic_surroundings_positive,0.0119047619
-1888969620,shuttle_service_positive,0.02380952381
-1888969620,size_positive,0.09523809524
-1888969620,smells_positive,0.0119047619
-1888969620,spa_quality_positive,0.03571428571
-1888969620,speed_positive,0.0119047619
-1888969620,staff_friendliness_positive,0.08333333333
-1888969620,staff_helpfulness_positive,0.0119047619
-1888969620,towels_freshness_positive,0.0119047619
-1888969620,value_for_money_negative,0.0119047619
-1888969620,views_positive,0.0119047619
-1871453474,activities_for_families_positive,0.008620689655
-1871453474,air_conditioning_positive,0.004310344828
-1871453474,availability_positive,0.008620689655
-1871453474,balcony_or_terrace_positive,0.03017241379
-1871453474,bathroom_quality_negative,0.008620689655
-1871453474,bed_comfort_positive,0.008620689655
-1871453474,cleanliness_positive,0.05172413793
-1871453474,concierge_service_positive,0.01293103448
-1871453474,design_style_positive,0.004310344828
-1871453474,dog_friendly_areas_positive,0.004310344828
-1871453474,eco_friendly_practices_positive,0.004310344828
-1871453474,housekeeping_service_positive,0.004310344828
-1871453474,in_room_facilities_positive,0.0474137931
-1871453474,mountain_views_positive,0.004310344828
-1871453474,noise_levels_positive,0.01293103448
-1871453474,overall_atmosphere_positive,0.06034482759
-1871453474,overall_hotel_cleanliness_positive,0.03017241379
-1871453474,pet_amenities_positive,0.004310344828
-1871453474,pet_policy_positive,0.008620689655
-1871453474,play_area_positive,0.008620689655
-1871453474,pool_cleanliness_positive,0.0474137931
-1871453474,pool_size_positive,0.01724137931
-1871453474,proximity_airport_negative,0.004310344828
-1871453474,proximity_airport_positive,0.004310344828
-1871453474,proximity_attractions_positive,0.01724137931
-1871453474,proximity_beach_negative,0.004310344828
-1871453474,proximity_beach_positive,0.01293103448
-1871453474,proximity_city_center_positive,0.004310344828
-1871453474,proximity_public_transport_negative,0.02586206897
-1871453474,proximity_public_transport_positive,0.02155172414
-1871453474,proximity_restaurants_negative,0.004310344828
-1871453474,proximity_restaurants_positive,0.004310344828
-1871453474,proximity_sea_positive,0.02586206897
-1871453474,proximity_shops_negative,0.01293103448
-1871453474,reliability_positive,0.004310344828
-1871453474,renovation_status_positive,0.004310344828
-1871453474,responsiveness_to_requests_positive,0.008620689655
-1871453474,restaurant_quality_positive,0.008620689655
-1871453474,safety_area_negative,0.004310344828
-1871453474,scenic_surroundings_positive,0.05603448276
-1871453474,size_negative,0.004310344828
-1871453474,size_positive,0.01293103448
-1871453474,smells_negative,0.004310344828
-1871453474,soundproofing_negative,0.004310344828
-1871453474,staff_assistance_positive,0.004310344828
-1871453474,staff_friendliness_positive,0.1379310345
-1871453474,staff_helpfulness_positive,0.08189655172
-1871453474,sunbeds_availability_positive,0.008620689655
-1871453474,toiletries_negative,0.004310344828
-1871453474,toiletries_positive,0.004310344828
-1871453474,value_for_money_positive,0.01293103448
-1871453474,views_positive,0.09051724138
-1871453474,wheelchair_accessibility_negative,0.008620689655
-1867927735,air_conditioning_positive,0.007692307692
-1867927735,balcony_or_terrace_positive,0.01538461538
-1867927735,bathroom_quality_negative,0.03846153846
-1867927735,bathroom_quality_positive,0.007692307692
-1867927735,bed_comfort_positive,0.03076923077
-1867927735,cleanliness_positive,0.01538461538
-1867927735,design_style_positive,0.007692307692
-1867927735,discounts_offers_positive,0.007692307692
-1867927735,furniture_condition_negative,0.007692307692
-1867927735,furniture_condition_positive,0.007692307692
-1867927735,housekeeping_service_negative,0.007692307692
-1867927735,housekeeping_service_positive,0.03846153846
-1867927735,in_room_facilities_positive,0.04615384615
-1867927735,late_checkout_positive,0.007692307692
-1867927735,layout_positive,0.007692307692
-1867927735,linens_freshness_positive,0.007692307692
-1867927735,maintenance_negative,0.01538461538
-1867927735,maintenance_positive,0.007692307692
-1867927735,mountain_views_positive,0.007692307692
-1867927735,noise_levels_negative,0.02307692308
-1867927735,noise_levels_positive,0.007692307692
-1867927735,overall_atmosphere_positive,0.03846153846
-1867927735,overall_hotel_cleanliness_negative,0.007692307692
-1867927735,overall_hotel_cleanliness_positive,0.02307692308
-1867927735,proximity_attractions_positive,0.03076923077
-1867927735,proximity_beach_positive,0.1
-1867927735,proximity_city_center_positive,0.03076923077
-1867927735,proximity_nightlife_positive,0.02307692308
-1867927735,proximity_restaurants_positive,0.04615384615
-1867927735,proximity_shops_positive,0.007692307692
-1867927735,reliability_negative,0.01538461538
-1867927735,renovation_status_negative,0.007692307692
-1867927735,responsiveness_to_requests_negative,0.007692307692
-1867927735,responsiveness_to_requests_positive,0.007692307692
-1867927735,restaurant_quality_positive,0.007692307692
-1867927735,scenic_surroundings_positive,0.01538461538
-1867927735,shower_water_pressure_positive,0.007692307692
-1867927735,size_negative,0.01538461538
-1867927735,size_positive,0.03076923077
-1867927735,smells_negative,0.007692307692
-1867927735,soundproofing_negative,0.01538461538
-1867927735,special_experiences_positive,0.01538461538
-1867927735,staff_friendliness_positive,0.09230769231
-1867927735,staff_helpfulness_positive,0.03846153846
-1867927735,towels_freshness_negative,0.007692307692
-1867927735,towels_freshness_positive,0.007692307692
-1867927735,value_for_money_negative,0.007692307692
-1867927735,value_for_money_positive,0.02307692308
-1867927735,views_positive,0.03846153846
-1740822041,air_conditioning_negative,0.004854368932
-1740822041,air_conditioning_positive,0.004854368932
-1740822041,balcony_or_terrace_negative,0.009708737864
-1740822041,balcony_or_terrace_positive,0.0145631068
-1740822041,bathroom_quality_negative,0.04854368932
-1740822041,bathroom_quality_positive,0.03398058252
-1740822041,bed_comfort_positive,0.03398058252
-1740822041,cleanliness_negative,0.004854368932
-1740822041,cleanliness_positive,0.009708737864
-1740822041,design_style_negative,0.009708737864
-1740822041,design_style_positive,0.0145631068
-1740822041,early_checkin_negative,0.009708737864
-1740822041,elevator_availability_positive,0.009708737864
-1740822041,flexibility_negative,0.01941747573
-1740822041,flexibility_positive,0.009708737864
-1740822041,furniture_condition_positive,0.004854368932
-1740822041,housekeeping_service_negative,0.009708737864
-1740822041,in_room_facilities_negative,0.04368932039
-1740822041,in_room_facilities_positive,0.03398058252
-1740822041,keyless_entry_positive,0.0145631068
-1740822041,lighting_negative,0.004854368932
-1740822041,lighting_positive,0.009708737864
-1740822041,linens_freshness_negative,0.0145631068
-1740822041,maintenance_negative,0.009708737864
-1740822041,mattress_quality_positive,0.004854368932
-1740822041,neighborhood_vibrancy_negative,0.004854368932
-1740822041,neighborhood_vibrancy_positive,0.009708737864
-1740822041,noise_levels_negative,0.0145631068
-1740822041,noise_levels_positive,0.009708737864
-1740822041,overall_atmosphere_positive,0.03398058252
-1740822041,overall_hotel_cleanliness_negative,0.01941747573
-1740822041,overall_hotel_cleanliness_positive,0.04854368932
-1740822041,proximity_airport_positive,0.004854368932
-1740822041,proximity_attractions_positive,0.01941747573
-1740822041,proximity_beach_positive,0.004854368932
-1740822041,proximity_city_center_negative,0.0145631068
-1740822041,proximity_city_center_positive,0.03883495146
-1740822041,proximity_nightlife_positive,0.004854368932
-1740822041,proximity_public_transport_positive,0.03398058252
-1740822041,proximity_restaurants_positive,0.0145631068
-1740822041,proximity_sea_positive,0.004854368932
-1740822041,proximity_shops_positive,0.01941747573
-1740822041,reliability_positive,0.009708737864
-1740822041,renovation_status_negative,0.004854368932
-1740822041,renovation_status_positive,0.004854368932
-1740822041,responsiveness_to_requests_negative,0.004854368932
-1740822041,restaurant_quality_positive,0.004854368932
-1740822041,safety_area_negative,0.004854368932
-1740822041,safety_area_positive,0.004854368932
-1740822041,shower_water_pressure_negative,0.004854368932
-1740822041,shuttle_service_positive,0.004854368932
-1740822041,size_negative,0.01941747573
-1740822041,size_positive,0.01941747573
-1740822041,smells_negative,0.009708737864
-1740822041,soundproofing_negative,0.004854368932
-1740822041,special_experiences_positive,0.009708737864
-1740822041,speed_positive,0.004854368932
-1740822041,staff_friendliness_negative,0.009708737864
-1740822041,staff_friendliness_positive,0.08737864078
-1740822041,staff_helpfulness_positive,0.03398058252
-1740822041,toiletries_negative,0.004854368932
-1740822041,unexpected_fees_negative,0.004854368932
-1740822041,value_for_money_positive,0.05339805825
-1678092003,activities_for_families_negative,0.0006317119394
-1678092003,air_conditioning_negative,0.006317119394
-1678092003,air_conditioning_positive,0.0006317119394
-1678092003,availability_negative,0.0006317119394
-1678092003,availability_positive,0.002526847757
-1678092003,balcony_or_terrace_negative,0.004421983575
-1678092003,balcony_or_terrace_positive,0.01958307012
-1678092003,bar_quality_negative,0.00947567909
-1678092003,bar_quality_positive,0.04611497157
-1678092003,bathroom_quality_negative,0.005053695515
-1678092003,bathroom_quality_positive,0.01073910297
-1678092003,bed_comfort_negative,0.003158559697
-1678092003,bed_comfort_positive,0.01516108654
-1678092003,breakfast_quality_negative,0.002526847757
-1678092003,breakfast_quality_positive,0.05369551485
-1678092003,breakfast_variety_negative,0.0006317119394
-1678092003,breakfast_variety_positive,0.02842703727
-1678092003,cleanliness_negative,0.0006317119394
-1678092003,cleanliness_positive,0.02526847757
-1678092003,coffee_quality_negative,0.001895135818
-1678092003,coffee_quality_positive,0.001263423879
-1678092003,design_style_positive,0.03663929248
-1678092003,dietary_options_negative,0.0006317119394
-1678092003,early_checkin_positive,0.0006317119394
-1678092003,elevator_availability_negative,0.003790271636
-1678092003,elevator_availability_positive,0.001263423879
-1678092003,equipment_quality_negative,0.001895135818
-1678092003,evening_shows_negative,0.003158559697
-1678092003,evening_shows_positive,0.001263423879
-1678092003,flexibility_positive,0.0006317119394
-1678092003,furniture_condition_negative,0.002526847757
-1678092003,furniture_condition_positive,0.001263423879
-1678092003,gym_size_negative,0.001263423879
-1678092003,holiday_decorations_positive,0.0006317119394
-1678092003,housekeeping_service_negative,0.003158559697
-1678092003,housekeeping_service_positive,0.005685407454
-1678092003,in_room_facilities_negative,0.02590018951
